Species,genus,family,order,group
Trisetum_bifidum,Trisetum,Poaceae,Poales,Angiosperms
Trisetum_spicatum,Trisetum,Poaceae,Poales,Angiosperms
Sphenopholis_obtusata,Sphenopholis,Poaceae,Poales,Angiosperms
Sphenopholis_intermedia,Sphenopholis,Poaceae,Poales,Angiosperms
Koeleria_macrantha,Koeleria,Poaceae,Poales,Angiosperms
Leymus_duthiei,Leymus,Poaceae,Poales,Angiosperms
Elymus_sibiricus,Elymus,Poaceae,Poales,Angiosperms
Elymus_tsukushiensis,Elymus,Poaceae,Poales,Angiosperms
Elymus_repens,Elymus,Poaceae,Poales,Angiosperms
Elymus_hystrix,Elymus,Poaceae,Poales,Angiosperms
Elymus_virginicus,Elymus,Poaceae,Poales,Angiosperms
Elymus_dahuricus,Elymus,Poaceae,Poales,Angiosperms
Elymus_gmelinii,Elymus,Poaceae,Poales,Angiosperms
Elymus_pendulinus,Elymus,Poaceae,Poales,Angiosperms
Elymus_kamoji,Elymus,Poaceae,Poales,Angiosperms
Elymus_ciliaris,Elymus,Poaceae,Poales,Angiosperms
Secale_cereale,Secale,Poaceae,Poales,Angiosperms
Elymus_excelsus,Elymus,Poaceae,Poales,Angiosperms
Elymus_nakaii,Elymus,Poaceae,Poales,Angiosperms
Elymus_barbicallus,Elymus,Poaceae,Poales,Angiosperms
Elymus_serotinus,Elymus,Poaceae,Poales,Angiosperms
Triticum_aestivum,Triticum,Poaceae,Poales,Angiosperms
Bromus_japonicus,Bromus,Poaceae,Poales,Angiosperms
Bromus_commutatus,Bromus,Poaceae,Poales,Angiosperms
Bromus_pumpellianus,Bromus,Poaceae,Poales,Angiosperms
Bromus_remotiflorus,Bromus,Poaceae,Poales,Angiosperms
Bromus_ciliatus,Bromus,Poaceae,Poales,Angiosperms
Bromus_kalmii,Bromus,Poaceae,Poales,Angiosperms
Bromus_catharticus,Bromus,Poaceae,Poales,Angiosperms
Brachypodium_sylvaticum,Brachypodium,Poaceae,Poales,Angiosperms
Schizachne_purpurascens,Schizachne,Poaceae,Poales,Angiosperms
Melica_onoei,Melica,Poaceae,Poales,Angiosperms
Melica_turczaninowiana,Melica,Poaceae,Poales,Angiosperms
Melica_grandiflora,Melica,Poaceae,Poales,Angiosperms
Melica_radula,Melica,Poaceae,Poales,Angiosperms
Melica_virgata,Melica,Poaceae,Poales,Angiosperms
Melica_nutans,Melica,Poaceae,Poales,Angiosperms
Melica_scabrosa,Melica,Poaceae,Poales,Angiosperms
Glyceria_canadensis,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_striata,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_melicaria,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_obtusa,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_leptolepis,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_acutiflora,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_triflora,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_spiculosa,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_borealis,Glyceria,Poaceae,Poales,Angiosperms
Glyceria_effusa,Glyceria,Poaceae,Poales,Angiosperms
Schizachne_purpurascens_subsp._callosa,Schizachne,Poaceae,Poales,Angiosperms
Brylkinia_caudata,Brylkinia,Poaceae,Poales,Angiosperms
Achnatherum_pubicalyx,Achnatherum,Poaceae,Poales,Angiosperms
Achnatherum_pekinense,Achnatherum,Poaceae,Poales,Angiosperms
Piptochaetium_avenaceum,Piptochaetium,Poaceae,Poales,Angiosperms
Stipa_krylovii,Stipa,Poaceae,Poales,Angiosperms
Stipa_bungeana,Stipa,Poaceae,Poales,Angiosperms
Stipa_sibirica,Stipa,Poaceae,Poales,Angiosperms
Oryzopsis_asperifolia,Oryzopsis,Poaceae,Poales,Angiosperms
Ptilagrostis_malyschevii,Ptilagrostis,Poaceae,Poales,Angiosperms
Phaenosperma_globosum,Phaenosperma,Poaceae,Poales,Angiosperms
Brachyelytrum_erectum,Brachyelytrum,Poaceae,Poales,Angiosperms
Brachyelytrum_aristosum,Brachyelytrum,Poaceae,Poales,Angiosperms
Indocalamus_longiauritus,Indocalamus,Poaceae,Poales,Angiosperms
Indocalamus_latifolius,Indocalamus,Poaceae,Poales,Angiosperms
Indocalamus_tessellatus,Indocalamus,Poaceae,Poales,Angiosperms
Fargesia_spathacea,Fargesia,Poaceae,Poales,Angiosperms
Indocalamus_pedalis,Indocalamus,Poaceae,Poales,Angiosperms
Phyllostachys_aurea,Phyllostachys,Poaceae,Poales,Angiosperms
Phyllostachys_nigra,Phyllostachys,Poaceae,Poales,Angiosperms
Phyllostachys_edulis,Phyllostachys,Poaceae,Poales,Angiosperms
Phyllostachys_nidularia,Phyllostachys,Poaceae,Poales,Angiosperms
Phyllostachys_sulphurea,Phyllostachys,Poaceae,Poales,Angiosperms
Phyllostachys_heteroclada,Phyllostachys,Poaceae,Poales,Angiosperms
Phyllostachys_dulcis,Phyllostachys,Poaceae,Poales,Angiosperms
Phyllostachys_bambusoides,Phyllostachys,Poaceae,Poales,Angiosperms
Semiarundinaria_densiflora,Semiarundinaria,Poaceae,Poales,Angiosperms
Arundinaria_fargesii,Arundinaria,Poaceae,Poales,Angiosperms
Arundinaria_tecta,Arundinaria,Poaceae,Poales,Angiosperms
Arundinaria_gigantea,Arundinaria,Poaceae,Poales,Angiosperms
Pleioblastus_amarus,Pleioblastus,Poaceae,Poales,Angiosperms
Pseudosasa_japonica,Pseudosasa,Poaceae,Poales,Angiosperms
Bambusa_multiplex,Bambusa,Poaceae,Poales,Angiosperms
Leersia_japonica,Leersia,Poaceae,Poales,Angiosperms
Leersia_hexandra,Leersia,Poaceae,Poales,Angiosperms
Leersia_oryzoides,Leersia,Poaceae,Poales,Angiosperms
Leersia_virginica,Leersia,Poaceae,Poales,Angiosperms
Leersia_sayanuka,Leersia,Poaceae,Poales,Angiosperms
Oryza_sativa,Oryza,Poaceae,Poales,Angiosperms
Vilfa_confusa,Vilfa,Poaceae,Poales,Angiosperms
Luzula_multiflora,Luzula,Juncaceae,Poales,Angiosperms
Luzula_echinata,Luzula,Juncaceae,Poales,Angiosperms
Luzula_pallescens,Luzula,Juncaceae,Poales,Angiosperms
Luzula_capitata,Luzula,Juncaceae,Poales,Angiosperms
Luzula_nipponica,Luzula,Juncaceae,Poales,Angiosperms
Luzula_plumosa,Luzula,Juncaceae,Poales,Angiosperms
Luzula_spicata,Luzula,Juncaceae,Poales,Angiosperms
Luzula_acuminata,Luzula,Juncaceae,Poales,Angiosperms
Luzula_wahlenbergii,Luzula,Juncaceae,Poales,Angiosperms
Juncus_bufonius,Juncus,Juncaceae,Poales,Angiosperms
Juncus_tenuis,Juncus,Juncaceae,Poales,Angiosperms
Juncus_compressus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_decipiens,Juncus,Juncaceae,Poales,Angiosperms
Juncus_effusus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_wallichianus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_diastrophanthus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_sp,Juncus,Juncaceae,Poales,Angiosperms
Juncus_articulatus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_castaneus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_capitatus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_canadensis,Juncus,Juncaceae,Poales,Angiosperms
Juncus_pelocarpus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_scirpoides,Juncus,Juncaceae,Poales,Angiosperms
Juncus_coriaceus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_polycephalus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_repens,Juncus,Juncaceae,Poales,Angiosperms
Juncus_brevicaudatus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_dichotomus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_elliottii,Juncus,Juncaceae,Poales,Angiosperms
Juncus_alatus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_marginatus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_acuminatus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_krameri,Juncus,Juncaceae,Poales,Angiosperms
Juncus_gymnocarpus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_subcaudatus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_haenkei,Juncus,Juncaceae,Poales,Angiosperms
Juncus_maximowiczii,Juncus,Juncaceae,Poales,Angiosperms
Juncus_greenei,Juncus,Juncaceae,Poales,Angiosperms
Juncus_papillosus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_brachyspathus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_aquaticus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_validus,Juncus,Juncaceae,Poales,Angiosperms
Juncus_prismatocarpus_subsp._leschenaultii,Juncus,Juncaceae,Poales,Angiosperms
Juncus_setchuensis_var._effusoides,Juncus,Juncaceae,Poales,Angiosperms
Carex_brownii,Carex,Cyperaceae,Poales,Angiosperms
Carex_biltmoreana,Carex,Cyperaceae,Poales,Angiosperms
Carex_kauaiensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_lyngbyei,Carex,Cyperaceae,Poales,Angiosperms
Carex_normalis,Carex,Cyperaceae,Poales,Angiosperms
Carex_capricornis,Carex,Cyperaceae,Poales,Angiosperms
Carex_brevior,Carex,Cyperaceae,Poales,Angiosperms
Carex_cryptolepis,Carex,Cyperaceae,Poales,Angiosperms
Carex_virescens,Carex,Cyperaceae,Poales,Angiosperms
Carex_crawfordii,Carex,Cyperaceae,Poales,Angiosperms
Carex_uda,Carex,Cyperaceae,Poales,Angiosperms
Carex_zuluensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_texensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_lucorum,Carex,Cyperaceae,Poales,Angiosperms
Carex_eleusinoides,Carex,Cyperaceae,Poales,Angiosperms
Carex_torta,Carex,Cyperaceae,Poales,Angiosperms
Carex_swanii,Carex,Cyperaceae,Poales,Angiosperms
Carex_tuckermanii,Carex,Cyperaceae,Poales,Angiosperms
Carex_vestita,Carex,Cyperaceae,Poales,Angiosperms
Carex_argyrantha,Carex,Cyperaceae,Poales,Angiosperms
Carex_tonsa,Carex,Cyperaceae,Poales,Angiosperms
Carex_albicans,Carex,Cyperaceae,Poales,Angiosperms
Carex_albicans_var._emmonsii,Carex,Cyperaceae,Poales,Angiosperms
Carex_plantaginea,Carex,Cyperaceae,Poales,Angiosperms
Carex_filipes,Carex,Cyperaceae,Poales,Angiosperms
Carex_granularis,Carex,Cyperaceae,Poales,Angiosperms
Carex_gynandra,Carex,Cyperaceae,Poales,Angiosperms
Carex_ischnostachya,Carex,Cyperaceae,Poales,Angiosperms
Carex_laticeps,Carex,Cyperaceae,Poales,Angiosperms
Carex_pilosa,Carex,Cyperaceae,Poales,Angiosperms
Carex_comosa,Carex,Cyperaceae,Poales,Angiosperms
Carex_appalachica,Carex,Cyperaceae,Poales,Angiosperms
Carex_atlantica_subsp._capillacea,Carex,Cyperaceae,Poales,Angiosperms
Carex_atlantica,Carex,Cyperaceae,Poales,Angiosperms
Carex_pseudocuraica,Carex,Cyperaceae,Poales,Angiosperms
Carex_drymophila,Carex,Cyperaceae,Poales,Angiosperms
Carex_merritt-fernaldii,Carex,Cyperaceae,Poales,Angiosperms
Carex_davalliana,Carex,Cyperaceae,Poales,Angiosperms
Carex_umbellata,Carex,Cyperaceae,Poales,Angiosperms
Carex_novae-angliae,Carex,Cyperaceae,Poales,Angiosperms
Carex_floridana,Carex,Cyperaceae,Poales,Angiosperms
Carex_ruthii,Carex,Cyperaceae,Poales,Angiosperms
Carex_globularis,Carex,Cyperaceae,Poales,Angiosperms
Carex_stricta,Carex,Cyperaceae,Poales,Angiosperms
Carex_scabrata,Carex,Cyperaceae,Poales,Angiosperms
Carex_tetrastachya,Carex,Cyperaceae,Poales,Angiosperms
Carex_prasina,Carex,Cyperaceae,Poales,Angiosperms
Carex_folliculata,Carex,Cyperaceae,Poales,Angiosperms
Carex_mollicula,Carex,Cyperaceae,Poales,Angiosperms
Carex_duriuscula,Carex,Cyperaceae,Poales,Angiosperms
Carex_utriculata,Carex,Cyperaceae,Poales,Angiosperms
Carex_elliottii,Carex,Cyperaceae,Poales,Angiosperms
Carex_sedakowii,Carex,Cyperaceae,Poales,Angiosperms
Carex_austrocaroliniana,Carex,Cyperaceae,Poales,Angiosperms
Carex_sordida,Carex,Cyperaceae,Poales,Angiosperms
Carex_humida,Carex,Cyperaceae,Poales,Angiosperms
Carex_raddei,Carex,Cyperaceae,Poales,Angiosperms
Carex_sp,Carex,Cyperaceae,Poales,Angiosperms
Carex_siroumensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_nervata,Carex,Cyperaceae,Poales,Angiosperms
Carex_annectens,Carex,Cyperaceae,Poales,Angiosperms
Carex_harlandii,Carex,Cyperaceae,Poales,Angiosperms
Carex_ligulata,Carex,Cyperaceae,Poales,Angiosperms
Carex_pediformis,Carex,Cyperaceae,Poales,Angiosperms
Carex_glaucescens,Carex,Cyperaceae,Poales,Angiosperms
Carex_lacustris,Carex,Cyperaceae,Poales,Angiosperms
Carex_subfilicinoides,Carex,Cyperaceae,Poales,Angiosperms
Carex_truncatigluma,Carex,Cyperaceae,Poales,Angiosperms
Carex_fargesii,Carex,Cyperaceae,Poales,Angiosperms
Carex_nemostachys,Carex,Cyperaceae,Poales,Angiosperms
Carex_appendiculata,Carex,Cyperaceae,Poales,Angiosperms
Carex_bodinieri,Carex,Cyperaceae,Poales,Angiosperms
Carex_manhartii,Carex,Cyperaceae,Poales,Angiosperms
Carex_crebriflora,Carex,Cyperaceae,Poales,Angiosperms
Carex_brevicuspis,Carex,Cyperaceae,Poales,Angiosperms
Carex_ovatispiculata,Carex,Cyperaceae,Poales,Angiosperms
Carex_ulobasis,Carex,Cyperaceae,Poales,Angiosperms
Carex_remotiuscula,Carex,Cyperaceae,Poales,Angiosperms
Carex_maculata,Carex,Cyperaceae,Poales,Angiosperms
Carex_stipitinux,Carex,Cyperaceae,Poales,Angiosperms
Carex_lithophila,Carex,Cyperaceae,Poales,Angiosperms
Carex_ebenea,Carex,Cyperaceae,Poales,Angiosperms
Carex_striata,Carex,Cyperaceae,Poales,Angiosperms
Carex_frankii,Carex,Cyperaceae,Poales,Angiosperms
Carex_chinensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_tarumensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_aestivalis,Carex,Cyperaceae,Poales,Angiosperms
Carex_henryi,Carex,Cyperaceae,Poales,Angiosperms
Carex_tuminensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_debilis_var._rudgei,Carex,Cyperaceae,Poales,Angiosperms
Carex_abscondita,Carex,Cyperaceae,Poales,Angiosperms
Carex_nakaoana,Carex,Cyperaceae,Poales,Angiosperms
Carex_kirinensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_maubertiana,Carex,Cyperaceae,Poales,Angiosperms
Carex_tristachya,Carex,Cyperaceae,Poales,Angiosperms
Carex_foraminata,Carex,Cyperaceae,Poales,Angiosperms
Carex_chungii,Carex,Cyperaceae,Poales,Angiosperms
Carex_meyeriana,Carex,Cyperaceae,Poales,Angiosperms
Carex_quadriflora,Carex,Cyperaceae,Poales,Angiosperms
Carex_longerostrata,Carex,Cyperaceae,Poales,Angiosperms
Carex_laxiculmis,Carex,Cyperaceae,Poales,Angiosperms
Carex_crinita,Carex,Cyperaceae,Poales,Angiosperms
Carex_orthostachys,Carex,Cyperaceae,Poales,Angiosperms
Carex_scoparia,Carex,Cyperaceae,Poales,Angiosperms
Carex_rosea,Carex,Cyperaceae,Poales,Angiosperms
Carex_breviculmis,Carex,Cyperaceae,Poales,Angiosperms
Carex_bostrychostigma,Carex,Cyperaceae,Poales,Angiosperms
Carex_vesicaria,Carex,Cyperaceae,Poales,Angiosperms
Carex_rhynchophysa,Carex,Cyperaceae,Poales,Angiosperms
Carex_lupulina,Carex,Cyperaceae,Poales,Angiosperms
Carex_lurida,Carex,Cyperaceae,Poales,Angiosperms
Carex_riparia,Carex,Cyperaceae,Poales,Angiosperms
Carex_pseudocyperus,Carex,Cyperaceae,Poales,Angiosperms
Carex_intumescens,Carex,Cyperaceae,Poales,Angiosperms
Carex_oligosperma,Carex,Cyperaceae,Poales,Angiosperms
Carex_lasiocarpa,Carex,Cyperaceae,Poales,Angiosperms
Carex_joorii,Carex,Cyperaceae,Poales,Angiosperms
Carex_digitalis,Carex,Cyperaceae,Poales,Angiosperms
Carex_platyphylla,Carex,Cyperaceae,Poales,Angiosperms
Carex_amphibola,Carex,Cyperaceae,Poales,Angiosperms
Carex_pedunculata,Carex,Cyperaceae,Poales,Angiosperms
Carex_erythrobasis,Carex,Cyperaceae,Poales,Angiosperms
Carex_maximowiczii,Carex,Cyperaceae,Poales,Angiosperms
Carex_phacota,Carex,Cyperaceae,Poales,Angiosperms
Carex_forficula,Carex,Cyperaceae,Poales,Angiosperms
Carex_heterolepis,Carex,Cyperaceae,Poales,Angiosperms
Carex_subcernua,Carex,Cyperaceae,Poales,Angiosperms
Carex_dimorpholepis,Carex,Cyperaceae,Poales,Angiosperms
Carex_pruinosa,Carex,Cyperaceae,Poales,Angiosperms
Carex_augustinowiczii,Carex,Cyperaceae,Poales,Angiosperms
Carex_communis,Carex,Cyperaceae,Poales,Angiosperms
Carex_pensylvanica,Carex,Cyperaceae,Poales,Angiosperms
Carex_jaluensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_cherokeensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_capillaris,Carex,Cyperaceae,Poales,Angiosperms
Carex_lanceolata,Carex,Cyperaceae,Poales,Angiosperms
Carex_peiktusanii,Carex,Cyperaceae,Poales,Angiosperms
Carex_media,Carex,Cyperaceae,Poales,Angiosperms
Carex_atrata,Carex,Cyperaceae,Poales,Angiosperms
Carex_gmelinii,Carex,Cyperaceae,Poales,Angiosperms
Carex_hancockiana,Carex,Cyperaceae,Poales,Angiosperms
Carex_blanda,Carex,Cyperaceae,Poales,Angiosperms
Carex_striatula,Carex,Cyperaceae,Poales,Angiosperms
Carex_ormostachya,Carex,Cyperaceae,Poales,Angiosperms
Carex_laxiflora,Carex,Cyperaceae,Poales,Angiosperms
Carex_planiculmis,Carex,Cyperaceae,Poales,Angiosperms
Carex_leptonervia,Carex,Cyperaceae,Poales,Angiosperms
Carex_arctata,Carex,Cyperaceae,Poales,Angiosperms
Carex_gracillima,Carex,Cyperaceae,Poales,Angiosperms
Carex_debilis,Carex,Cyperaceae,Poales,Angiosperms
Carex_dasycarpa,Carex,Cyperaceae,Poales,Angiosperms
Carex_pallescens,Carex,Cyperaceae,Poales,Angiosperms
Carex_dispalata,Carex,Cyperaceae,Poales,Angiosperms
Carex_doniana,Carex,Cyperaceae,Poales,Angiosperms
Carex_filicina,Carex,Cyperaceae,Poales,Angiosperms
Carex_coriophora,Carex,Cyperaceae,Poales,Angiosperms
Carex_xiphium,Carex,Cyperaceae,Poales,Angiosperms
Carex_ussuriensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_teinogyna,Carex,Cyperaceae,Poales,Angiosperms
Carex_brunnea,Carex,Cyperaceae,Poales,Angiosperms
Carex_radiata,Carex,Cyperaceae,Poales,Angiosperms
Carex_disperma,Carex,Cyperaceae,Poales,Angiosperms
Carex_rochebrunii,Carex,Cyperaceae,Poales,Angiosperms
Carex_leiorhyncha,Carex,Cyperaceae,Poales,Angiosperms
Carex_neurocarpa,Carex,Cyperaceae,Poales,Angiosperms
Carex_laevissima,Carex,Cyperaceae,Poales,Angiosperms
Carex_bromoides,Carex,Cyperaceae,Poales,Angiosperms
Carex_echinata,Carex,Cyperaceae,Poales,Angiosperms
Carex_brunnescens,Carex,Cyperaceae,Poales,Angiosperms
Carex_canescens,Carex,Cyperaceae,Poales,Angiosperms
Carex_loliacea,Carex,Cyperaceae,Poales,Angiosperms
Carex_tenuiflora,Carex,Cyperaceae,Poales,Angiosperms
Carex_trisperma,Carex,Cyperaceae,Poales,Angiosperms
Carex_humilis,Carex,Cyperaceae,Poales,Angiosperms
Carex_deweyana,Carex,Cyperaceae,Poales,Angiosperms
Carex_enervis,Carex,Cyperaceae,Poales,Angiosperms
Carex_vulpinoidea,Carex,Cyperaceae,Poales,Angiosperms
Carex_tenera,Carex,Cyperaceae,Poales,Angiosperms
Carex_projecta,Carex,Cyperaceae,Poales,Angiosperms
Carex_tribuloides,Carex,Cyperaceae,Poales,Angiosperms
Carex_cephalophora,Carex,Cyperaceae,Poales,Angiosperms
Carex_muehlenbergii,Carex,Cyperaceae,Poales,Angiosperms
Carex_stipata,Carex,Cyperaceae,Poales,Angiosperms
Carex_longii,Carex,Cyperaceae,Poales,Angiosperms
Carex_gibba,Carex,Cyperaceae,Poales,Angiosperms
Carex_scaposa,Carex,Cyperaceae,Poales,Angiosperms
Carex_glossostigma,Carex,Cyperaceae,Poales,Angiosperms
Carex_siderosticta,Carex,Cyperaceae,Poales,Angiosperms
Carex_rupestris,Carex,Cyperaceae,Poales,Angiosperms
Carex_pauciflora,Carex,Cyperaceae,Poales,Angiosperms
Carex_capillacea,Carex,Cyperaceae,Poales,Angiosperms
Carex_biwensis,Carex,Cyperaceae,Poales,Angiosperms
Carex_onoei,Carex,Cyperaceae,Poales,Angiosperms
Carex_leptalea,Carex,Cyperaceae,Poales,Angiosperms
Carex_lenta_var._sendaica,Carex,Cyperaceae,Poales,Angiosperms
Carex_fissa_var._aristata,Carex,Cyperaceae,Poales,Angiosperms
Carex_fissa,Carex,Cyperaceae,Poales,Angiosperms
Kobresia_filifolia,Kobresia,Cyperaceae,Poales,Angiosperms
Kobresia_myosuroides,Kobresia,Cyperaceae,Poales,Angiosperms
Cymophyllus_fraserianus,Cymophyllus,Cyperaceae,Poales,Angiosperms
Scirpus_maximowiczii,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_microcarpus,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_expansus,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_radicans,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_polyphyllus,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_georgianus,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_hattorianus,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_cyperinus,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_pedicellatus,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_atrocinctus,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_karuizawensis,Scirpus,Cyperaceae,Poales,Angiosperms
Eriophorum_russeolum,Eriophorum,Cyperaceae,Poales,Angiosperms
Eriophorum_vaginatum,Eriophorum,Cyperaceae,Poales,Angiosperms
Eriophorum_angustifolium,Eriophorum,Cyperaceae,Poales,Angiosperms
Eriophorum_latifolium,Eriophorum,Cyperaceae,Poales,Angiosperms
Eriophorum_virginicum,Eriophorum,Cyperaceae,Poales,Angiosperms
Eriophorum_gracile,Eriophorum,Cyperaceae,Poales,Angiosperms
Scirpus_orientalis,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_rosthornii,Scirpus,Cyperaceae,Poales,Angiosperms
Scirpus_wichurae_var._asiaticus,Scirpus,Cyperaceae,Poales,Angiosperms
Trichophorum_subcapitatum,Trichophorum,Cyperaceae,Poales,Angiosperms
Trichophorum_alpinum,Trichophorum,Cyperaceae,Poales,Angiosperms
Dulichium_arundinaceum,Dulichium,Cyperaceae,Poales,Angiosperms
Schoenoplectiella_komarovii,Schoenoplectiella,Cyperaceae,Poales,Angiosperms
Schoenoplectiella_juncoides,Schoenoplectiella,Cyperaceae,Poales,Angiosperms
Schoenoplectiella_mucronata,Schoenoplectiella,Cyperaceae,Poales,Angiosperms
Schoenoplectiella_purshiana,Schoenoplectiella,Cyperaceae,Poales,Angiosperms
Schoenoplectus_subterminalis,Schoenoplectus,Cyperaceae,Poales,Angiosperms
Schoenoplectus_tabernaemontani,Schoenoplectus,Cyperaceae,Poales,Angiosperms
Bolboschoenus_planiculmis,Bolboschoenus,Cyperaceae,Poales,Angiosperms
Fuirena_scirpoidea,Fuirena,Cyperaceae,Poales,Angiosperms
Fuirena_squarrosa,Fuirena,Cyperaceae,Poales,Angiosperms
Fuirena_pumila,Fuirena,Cyperaceae,Poales,Angiosperms
Pycreus_setiformis,Pycreus,Cyperaceae,Poales,Angiosperms
Pycreus_globosus,Pycreus,Cyperaceae,Poales,Angiosperms
Pycreus_bipartitus,Pycreus,Cyperaceae,Poales,Angiosperms
Pycreus_sanguinolentus,Pycreus,Cyperaceae,Poales,Angiosperms
Pycreus_flavidus,Pycreus,Cyperaceae,Poales,Angiosperms
Cyperus_iria,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_microiria,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_zollingeri,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_michelianus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_limosus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_sp,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_polystachyus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_erythrorhizos,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_papyrus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_rotundus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_esculentus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_odoratus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_nipponicus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_pilosus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_compressus,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_blepharoleptos,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_difformis,Cyperus,Cyperaceae,Poales,Angiosperms
Cyperus_virens,Cyperus,Cyperaceae,Poales,Angiosperms
